accuracy,loss,val_accuracy,val_loss,learning_rate
1.0,0.006308891344815493,0.9935064911842346,0.03819195181131363,0.0001250000059371814
1.0,0.004456271417438984,0.9935064911842346,0.03829752653837204,0.0001250000059371814
1.0,0.004647156223654747,0.9935064911842346,0.03864743188023567,0.0001250000059371814
1.0,0.0044802273623645306,0.9935064911842346,0.03851314261555672,0.0001250000059371814
1.0,0.006092389579862356,0.9935064911842346,0.038643915206193924,0.0001250000059371814
1.0,0.0038989775348454714,0.9935064911842346,0.040128350257873535,0.0001250000059371814
1.0,0.004369398113340139,0.9935064911842346,0.04049703851342201,0.0001250000059371814
1.0,0.005523861385881901,0.9935064911842346,0.0404297299683094,0.0001250000059371814
1.0,0.0046597979962825775,0.9935064911842346,0.040681492537260056,0.0001250000059371814
1.0,0.004783703479915857,0.9935064911842346,0.04251231253147125,0.0001250000059371814
1.0,0.0039630369283258915,0.9935064911842346,0.04302449896931648,6.25000029685907e-05
1.0,0.00550239160656929,0.9935064911842346,0.042991768568754196,6.25000029685907e-05
1.0,0.004021198954433203,0.9935064911842346,0.04285069555044174,6.25000029685907e-05
1.0,0.004578915890306234,0.9935064911842346,0.04262763634324074,6.25000029685907e-05
1.0,0.005175958387553692,0.9935064911842346,0.042322542518377304,6.25000029685907e-05
1.0,0.003769717877730727,0.9935064911842346,0.042563751339912415,6.25000029685907e-05
1.0,0.004276957828551531,0.9935064911842346,0.04281076043844223,6.25000029685907e-05
1.0,0.00516742467880249,0.9935064911842346,0.04321850836277008,6.25000029685907e-05
1.0,0.004321742802858353,0.9935064911842346,0.0432254783809185,6.25000029685907e-05
1.0,0.003927114885300398,0.9935064911842346,0.042863260954618454,6.25000029685907e-05
